id,female,age,state
9435,1,61,1
9436,1,67,1
9437,0,77,2
9438,0,63,1
9439,1,59,1
9440,1,59,1
9441,1,59,2
9442,1,67,1
9443,0,67,1
9444,1,57,2
9445,1,65,3
9446,0,67,1
9447,1,60,1
9448,1,69,1
9449,0,73,1
9450,0,61,1
9451,1,63,1
9452,1,55,1
9453,1,67,1
9454,1,65,1
9455,0,66,1
9456,0,63,1
9457,1,55,1
9458,0,57,1
9459,1,63,1
9460,0,65,1
9461,1,63,1
9462,0,70,1
9463,0,66,1
9464,1,56,1
9465,0,59,1
9466,1,62,1
9467,0,58,1
9468,1,61,2
9469,0,64,2
9470,0,63,1
9471,1,59,1
9472,0,65,1
9473,0,68,1
9474,1,66,1
9475,1,59,1
9476,1,61,2
9477,0,65,2
9478,0,65,1
9479,1,62,1
9480,1,60,1
9481,0,66,1
9482,0,67,3
9483,1,58,1
9484,1,61,2
9485,0,63,2
9486,1,58,2
9487,0,67,2
9488,1,67,1
9489,0,69,1
9490,0,69,1
9491,1,65,1
9492,0,60,1
9493,1,65,3
9494,0,74,2
9495,0,62,1
9496,1,59,1
9497,1,60,3
9498,1,62,1
9499,0,64,1
9500,1,66,2
9501,1,63,2
9502,1,63,2
9503,0,70,2
9504,0,63,1
9505,1,52,1
9506,1,66,1
9507,0,70,2
9508,0,60,3
9509,1,60,1
9510,1,69,2
9511,0,68,3
9512,1,61,2
9513,0,64,1
9514,1,56,1
9515,0,69,3
9516,1,64,2
9517,0,59,3
9518,1,59,1
9519,0,61,1
9520,1,57,1
9521,0,62,1
9522,1,59,1
9523,1,68,1
9524,0,61,2
9525,1,57,2
9526,0,67,1
9527,1,65,1
9528,1,64,1
9529,0,59,1
9530,1,57,1
9531,0,64,1
9532,0,53,1
9533,0,60,1
9534,1,60,1
9535,0,67,1
9536,1,67,1
9537,0,64,1
9538,0,59,1
9539,0,58,1
9540,0,65,1
9541,0,67,3
9542,1,67,1
9543,0,72,1
9544,0,65,1
9545,0,58,1
9546,1,56,3
9547,0,59,1
9548,1,55,1
9549,1,60,1
9550,0,63,1
9551,1,60,1
9552,0,59,1
9553,1,57,1
9554,0,66,2
9555,1,68,1
9556,0,70,1
9557,1,65,3
9558,0,61,1
9559,1,57,1
9560,0,61,2
9561,0,68,1
9562,1,65,1
9563,0,61,2
9564,1,52,1
9565,1,60,1
9566,0,62,1
9567,0,65,1
9568,1,60,1
9569,1,67,1
9570,0,71,2
9571,0,59,1
9572,1,58,1
9573,0,68,1
9574,1,59,1
9575,0,60,1
9576,1,52,1
9577,0,59,1
9578,1,53,1
9579,0,65,1
9580,1,60,1
9581,1,58,1
9582,1,68,1
9583,0,72,1
9584,0,66,3
9585,0,68,1
9586,1,72,1
9587,0,60,1
9588,1,65,1
9589,0,51,1
9590,0,53,1
9591,1,53,1
9592,1,56,1
9593,1,53,1
9594,0,54,1
9595,1,53,1
9596,0,55,1
9597,1,52,1
9598,0,52,1
9599,0,52,1
9600,0,54,3
9601,1,52,2
9602,0,55,1
9603,1,53,1
9604,1,53,1
9605,1,53,1
9606,1,53,2
9607,0,53,1
9608,1,53,1
9609,1,55,1
9610,0,55,1
9611,0,53,1
9612,0,57,1
9613,1,54,1
9614,0,56,1
9615,0,57,1
9616,0,58,1
9617,1,57,1
9618,0,54,1
9619,0,52,2
9620,0,57,1
9621,0,58,2
9622,1,57,1
9623,0,57,1
9624,0,57,1
9625,0,55,1
9626,1,54,1
9627,0,57,2
9628,1,53,1
9629,0,56,1
9630,1,57,1
9631,0,58,1
9632,1,57,1
9633,1,58,1
9634,0,62,1
9635,1,56,1
9636,0,53,1
9637,0,55,1
9638,1,53,1
9639,0,54,3
9640,0,53,1
9641,0,56,1
9642,1,53,1
9643,1,52,1
9644,0,56,1
9645,0,55,1
9646,0,55,1
9647,1,56,1
9648,1,56,2
9649,1,53,1
9650,0,56,1
9651,1,54,1
9652,0,52,1
9653,0,52,1
9654,0,55,1
9655,0,52,1
9656,0,57,2
9657,1,55,1
9658,0,56,1
9659,0,54,1
9660,0,55,2
9661,0,56,1
9662,0,55,1
9663,1,54,1
9664,0,56,1
9665,1,56,1
9666,0,56,1
9667,0,55,1
9668,0,54,1
9669,0,52,1
9670,1,55,1
9671,0,59,1
9672,1,56,1
9673,0,56,1
9674,0,55,1
9675,1,54,1
9676,1,55,1
9677,0,57,1
9678,0,58,1
9679,1,58,1
9680,1,55,1
9681,1,53,1
9682,0,54,1
9683,0,57,1
9684,0,56,1
9685,1,52,1
9686,0,52,1
9687,1,55,1
9688,1,52,1
9689,0,53,1
9690,1,53,1
9691,0,61,1
9692,0,52,1
9693,1,52,1
9694,0,58,1
9695,0,55,1
9696,1,52,1
9697,1,53,1
9698,0,55,1
9699,1,57,1
9700,1,57,2
9701,1,56,2
9702,1,55,1
9703,1,55,1
9704,0,54,1
9705,1,55,1
9706,1,56,1
9707,0,55,1
9708,1,52,1
9709,0,56,1
9710,0,53,1
9711,1,53,1
9712,1,56,1
9713,0,53,1
9714,0,54,1
9715,0,53,1
9716,0,56,1
9717,1,53,1
9718,0,55,1
9719,1,57,1
9720,1,53,1
9721,0,53,1
9722,0,53,1
9723,0,58,1
9724,1,56,1
9725,1,55,1
9726,1,53,1
9727,0,56,1
9728,0,53,1
9729,1,58,1
9730,0,60,1
9731,1,56,1
9732,0,53,1
9733,0,52,1
9734,0,54,3
9735,1,57,1
9736,1,52,1
9737,0,53,1
9738,1,54,1
9739,1,53,1
9740,0,57,1
9741,0,56,1
9742,1,52,1
9743,1,57,1
9744,0,57,1
9745,1,57,2
9746,1,58,1
9747,0,53,1
9748,1,53,1
9749,0,57,1
9750,1,59,1
9751,0,55,1
9752,0,57,1
9753,1,54,1
9754,0,53,1
9755,0,53,1
9756,1,54,1
9757,0,54,1
9758,1,53,1
9759,0,54,1
9760,0,57,1
9761,0,55,1
9762,1,54,1
9763,1,56,1
9764,0,53,1
9765,1,53,1
9766,0,57,1
9767,1,56,1
9768,0,56,2
9769,1,53,1
9770,0,56,1
9771,0,57,1
9772,1,53,1
9773,1,55,1
9774,0,56,1
9775,1,52,1
9776,0,54,1
9777,0,54,2
9778,1,53,1
9779,1,57,1
9780,1,56,1
9781,1,55,1
9782,0,67,1
9783,0,53,1
9784,0,52,1
9785,0,58,1
9786,1,57,1
9787,1,57,1
9788,1,57,1
9789,0,76,1
9790,0,57,1
9791,1,56,2
9792,0,56,1
9793,0,56,1
9794,0,58,1
9795,1,57,1
9796,0,55,1
9797,1,52,1
9798,0,55,1
9799,1,57,1
9800,1,55,1
9801,0,58,1
9802,1,57,1
9803,1,57,1
9804,0,56,1
9805,0,57,2
9806,0,55,1
9807,1,58,1
9808,0,53,1
9809,0,56,1
9810,1,54,1
9811,0,52,1
9812,1,51,1
9813,1,55,1
9814,0,55,1
9815,0,54,2
9816,1,55,1
9817,0,52,1
9818,1,57,1
9819,0,58,1
9820,1,54,1
9821,0,52,1
9822,1,53,1
9823,1,58,2
9824,1,53,2
9825,1,55,1
9826,0,57,1
9827,0,57,1
9828,0,52,1
9829,0,55,1
9830,0,53,1
9831,1,53,1
9832,1,54,1
9833,0,76,1
9834,1,53,3
9835,0,58,1
9836,1,57,1
9837,1,53,1
9838,0,52,2
9839,0,57,1
9840,0,52,1
9841,1,58,2
9842,1,54,1
9843,0,74,1
9844,1,54,2
9845,1,53,1
9846,0,64,1
9847,1,58,1
9848,0,57,1
9849,0,56,1
9850,0,56,1
9851,1,53,1
9852,1,58,3
9853,1,53,1
9854,0,52,3
9855,0,57,1
9856,1,54,1
9857,1,58,1
9858,1,54,1
9859,0,54,2
9860,0,54,1
9861,0,52,1
9862,0,57,2
9863,0,55,1
9864,0,52,2
9865,0,53,1
9866,0,58,1
9867,1,54,1
9868,0,54,1
9869,1,56,1
9870,1,59,2
9871,1,52,1
9872,0,55,2
9873,1,55,1
9874,1,52,1
9875,0,57,1
9876,1,56,2
9877,0,57,1
9878,1,54,2
9879,1,55,1
9880,0,57,1
9881,1,55,1
9882,0,56,1
9883,1,55,1
9884,0,57,2
9885,0,53,1
9886,1,55,3
9887,0,57,3
9888,0,57,1
9889,1,52,1
9890,1,55,1
9891,0,54,1
9892,0,58,1
9893,1,57,1
9894,0,58,1
9895,1,55,1
9896,1,53,1
9897,0,56,1
9898,1,52,1
9899,1,56,1
9900,1,53,1
9901,0,57,1
9902,1,53,1
9903,1,53,1
9904,0,56,1
9905,1,55,1
9906,1,53,1
9907,0,56,1
9908,0,55,1
9909,0,53,1
9910,1,55,1
9911,0,57,1
9912,0,56,1
9913,1,56,1
9914,1,54,1
9915,0,57,1
9916,0,56,1
9917,0,56,1
9918,1,52,1
9919,1,54,1
9920,0,53,1
9921,0,53,2
9922,1,54,1
9923,0,52,1
9924,0,55,1
9925,1,56,2
9926,1,54,1
9927,1,57,1
9928,1,54,1
9929,0,54,1
9930,1,56,1
9931,1,57,1
9932,0,56,1
9933,1,54,1
9934,0,56,1
9935,1,52,1
9936,0,53,1
9937,0,54,1
9938,1,54,1
9939,0,54,1
9940,0,58,1
9941,1,55,1
9942,0,65,1
9943,1,52,1
9944,0,53,1
9945,1,53,1
9946,1,53,1
9947,0,58,1
9948,0,58,1
9949,0,58,1
9950,1,56,1
9951,0,54,1
9952,1,55,1
9953,0,54,1
9954,0,54,1
9955,0,54,1
9956,1,55,1
9957,1,53,1
9958,0,55,1
9959,0,56,1
9960,0,57,1
9961,1,55,1
9962,0,54,3
9963,0,58,2
9964,1,53,1
9965,0,53,1
9966,0,53,1
9967,0,56,1
9968,1,54,1
9969,0,55,2
9970,0,54,1
9971,0,52,1
9972,1,52,1
9973,0,52,1
9974,0,58,1
9975,1,54,1
9976,0,54,1
9977,1,55,1
9978,1,53,1
9979,0,53,1
9980,0,53,1
9981,1,52,1
9982,0,56,1
9983,0,62,1
9984,1,60,1
9985,1,52,1
9986,0,55,1
9987,0,64,1
9988,1,53,1
9989,0,52,1
9990,0,58,1
9991,0,57,1
9992,1,56,1
9993,1,56,1
9994,0,53,1
9995,0,53,1
9996,1,54,1
9997,1,53,1
9998,0,53,1
9999,1,56,1
10000,0,56,1
